,policy_id,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,fraud,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
4560,1238,2,1,0,8000.0,0,1,0,1,2019,1,3000,1,750,2,0,0,0,11,1,0,1,0,0,1,1,0,209,0,0,12,0,0,0.0,52,0,0,0,0,0,1,0,0,8000.0,0,12,0
4561,1239,1,0,1,16000.0,1,0,0,0,2018,3,2750,0,750,1,0,0,0,7,1,1,1,1,0,0,3,1,165,1,0,1,0,0,7500.0,70,0,0,1,0,0,0,0,1,23500.0,0,8,0
4562,1243,3,0,0,16000.0,1,0,0,0,2020,2,3000,1,750,0,0,0,0,1,1,0,0,1,0,0,1,0,259,0,1,4,0,0,0.0,40,1,0,1,0,0,4,1,0,16000.0,0,6,0
4563,4540,3,0,0,14500.0,1,0,0,0,2015,3,3000,1,750,0,0,0,0,6,5,1,1,1,0,0,1,0,6,0,0,15,0,0,0.0,23,1,0,1,0,0,5,0,1,14500.0,0,14,0
4564,4548,1,0,2,18500.0,1,0,0,0,2020,2,3000,1,750,1,0,1,0,10,1,1,1,1,0,0,0,0,64,0,0,7,0,0,45500.0,47,0,0,1,0,0,0,0,1,64000.0,0,9,0
4565,4550,3,0,1,30500.0,1,0,0,0,2015,3,3000,1,750,1,0,1,0,11,1,1,1,2,0,0,1,0,81,0,0,26,0,0,7500.0,33,0,0,1,0,0,1,0,1,38000.0,0,11,0
4566,4551,3,1,0,13000.0,0,1,0,0,2020,1,3000,0,750,0,0,0,0,1,1,0,1,0,0,1,0,0,65,1,0,30,0,0,0.0,62,0,0,0,0,0,2,0,1,13000.0,0,15,0
4567,1267,1,0,1,37000.0,1,0,0,0,2018,2,3000,0,750,1,0,0,0,3,1,0,1,2,0,0,1,1,103,1,0,2,0,0,25000.0,33,0,0,1,0,0,5,0,0,62000.0,1,9,0
4568,4569,1,0,1,31000.0,1,0,0,0,2016,3,2600,0,750,1,0,1,0,7,1,1,1,2,0,0,1,0,97,1,0,20,0,0,8500.0,33,0,0,1,0,0,5,0,0,39500.0,1,17,0
4569,1279,4,0,0,20500.0,0,1,0,0,2018,1,3000,1,750,0,0,0,1,8,1,0,1,1,0,1,0,0,139,0,1,18,0,0,0.0,58,0,0,0,0,0,6,0,0,20500.0,0,11,0
4570,4574,3,0,0,23000.0,1,0,0,0,2020,2,2750,1,750,1,0,1,0,2,1,1,1,1,0,0,1,0,202,0,1,6,0,0,0.0,44,0,0,1,0,0,2,0,0,23000.0,0,12,0
4571,2875,0,0,0,14500.0,0,1,0,0,2017,1,2750,1,750,0,0,0,1,10,1,0,1,1,0,1,0,0,93,0,0,28,0,0,0.0,38,0,0,0,0,0,0,0,1,14500.0,0,18,0
4572,2880,3,0,0,13000.0,1,0,0,0,2017,3,3000,0,750,2,0,1,0,12,1,1,1,1,0,0,1,0,115,1,0,1,0,0,0.0,48,0,0,1,0,0,6,0,1,13000.0,0,11,0
4573,2883,3,0,0,20000.0,1,0,0,0,2018,4,2850,1,750,1,0,1,0,2,3,1,1,1,0,0,2,0,40,0,0,21,0,0,0.0,33,0,0,1,0,0,3,0,1,20000.0,0,13,0
4574,4594,3,0,0,27000.0,1,0,0,0,2020,2,2850,1,750,1,0,0,0,7,3,1,1,1,0,0,1,0,11,0,0,1,0,0,0.0,34,1,0,1,0,0,0,0,1,27000.0,0,6,0
4575,2903,3,0,1,34500.0,1,0,0,0,2016,3,3000,0,750,1,0,1,0,8,1,1,1,2,0,0,1,0,63,1,0,2,0,0,25000.0,36,0,0,1,0,0,4,0,1,59500.0,0,15,0
4576,2934,4,0,0,22000.0,1,0,0,0,2017,2,3000,1,750,0,0,1,0,8,1,0,1,1,0,0,1,0,178,0,0,29,0,0,0.0,42,0,0,1,0,0,3,0,1,22000.0,0,16,0
4577,2940,3,0,0,8500.0,0,0,0,0,2019,3,3000,1,750,0,0,0,0,1,1,1,1,0,1,0,1,0,145,0,0,14,0,0,0.0,41,1,0,1,1,1,0,0,1,8500.0,0,11,0
4578,1326,3,0,1,34000.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,1,2,0,0,2,0,0,0,1,29,0,0,23,0,0,19000.0,29,0,1,1,0,0,2,0,1,53000.0,0,15,0
4579,2950,3,0,1,33000.0,1,0,0,0,2015,3,3000,0,750,1,0,0,0,10,1,1,1,2,0,0,3,0,153,1,0,4,0,0,3000.0,47,1,0,1,0,0,4,0,1,36000.0,0,20,0
4580,2955,3,0,0,9000.0,1,0,1,0,2014,2,3000,1,750,0,0,0,0,3,1,0,0,0,2,0,1,0,94,0,0,7,0,0,0.0,45,1,0,1,0,0,3,0,1,9000.0,0,12,0
4581,4637,2,0,0,7500.0,1,0,1,0,2019,1,3000,0,750,3,0,0,0,1,1,0,0,0,0,0,0,1,136,1,0,26,0,0,0.0,43,0,0,1,0,0,5,0,1,7500.0,0,13,0
4582,2962,3,0,1,16000.0,1,0,0,0,2013,2,2900,1,750,2,0,1,0,3,2,0,1,1,0,0,0,0,22,0,0,30,0,0,8500.0,38,0,0,1,0,0,5,0,1,24500.0,0,15,0
4583,1363,1,0,1,39500.0,1,0,0,0,2017,2,3000,0,750,2,0,0,0,2,1,0,0,2,0,0,1,0,75,1,0,4,0,0,30000.0,25,1,1,1,0,0,0,0,1,69500.0,0,8,0
4584,1366,1,0,0,14000.0,1,0,0,0,2015,3,3000,1,750,1,0,0,0,2,1,1,1,1,0,0,4,0,57,0,0,6,0,0,0.0,39,1,0,1,0,0,2,0,1,14000.0,0,21,0
4585,2975,3,0,0,22500.0,0,1,0,0,2018,1,3000,1,750,1,0,0,1,3,1,0,1,1,0,1,0,0,109,0,0,9,0,0,0.0,60,0,0,0,0,0,5,0,1,22500.0,0,20,0
4586,4661,1,0,0,12000.0,1,0,0,0,2009,2,3000,0,750,0,0,1,0,7,1,0,1,1,0,0,1,0,80,1,0,23,0,0,0.0,30,0,0,1,0,0,1,0,1,12000.0,0,14,0
4587,4673,3,0,2,34500.0,1,0,0,0,2018,4,3000,0,750,0,0,0,0,12,1,1,1,2,0,0,3,0,122,1,0,20,0,0,18500.0,34,1,0,1,0,0,4,0,1,53000.0,0,6,0
4588,2992,4,0,0,18500.0,1,0,0,0,2017,2,3000,0,750,2,0,0,0,1,1,0,1,0,0,0,2,1,115,1,0,30,0,0,0.0,28,0,0,1,0,0,2,0,0,18500.0,1,16,0
4589,3003,1,0,0,10500.0,1,0,1,0,2015,2,2800,0,750,1,0,0,0,1,4,0,0,0,0,0,0,0,9,1,0,28,0,0,0.0,19,1,0,1,0,0,0,0,1,10500.0,0,17,0
4590,4689,4,0,2,20500.0,1,0,0,0,2019,2,3000,1,750,1,0,0,0,11,1,0,1,1,0,0,3,0,139,0,0,26,0,0,38000.0,32,1,0,1,0,0,1,0,0,58500.0,1,9,0
4591,3009,3,0,0,24500.0,0,0,0,0,2012,3,2450,1,750,0,0,0,0,9,1,1,1,2,0,0,1,1,137,0,0,18,0,0,0.0,73,0,0,1,0,0,2,0,1,24500.0,0,13,1
4592,3036,4,0,1,36500.0,0,0,0,0,2017,3,3000,1,750,2,0,0,0,12,1,1,1,2,0,0,0,0,218,0,0,27,0,0,30000.0,50,1,0,1,1,0,4,0,1,66500.0,0,17,0
4593,1404,1,0,4,8000.0,1,0,0,0,2012,3,3000,1,750,0,0,0,0,3,1,1,1,1,0,0,3,0,214,0,0,30,0,0,17000.0,37,1,0,1,0,0,5,0,1,25000.0,0,15,0
4594,3039,1,0,0,20000.0,0,0,0,0,2016,2,3000,1,750,2,1,0,0,8,1,1,1,1,0,0,2,0,129,0,0,1,0,0,0.0,50,1,0,1,0,0,3,0,0,20000.0,1,17,0
4595,1436,1,0,2,30000.0,0,0,0,0,2014,4,3000,0,750,1,0,0,0,8,1,1,1,2,0,0,3,0,158,1,1,16,0,0,38500.0,48,1,0,1,1,0,4,0,0,68500.0,0,16,0
4596,3073,4,0,1,32500.0,1,0,0,0,2014,3,2850,0,750,0,0,1,0,10,1,1,1,2,0,0,1,0,80,1,0,10,0,0,11000.0,59,0,0,1,0,0,3,0,1,43500.0,0,18,0
4597,1445,3,1,0,15000.0,0,1,1,0,2020,1,2650,1,750,1,0,0,0,11,1,0,0,0,0,1,0,0,205,0,0,15,0,0,0.0,54,0,0,0,0,0,4,0,1,15000.0,0,8,0
4598,4740,1,0,0,15500.0,1,0,0,0,2014,2,3000,1,750,2,0,0,0,11,2,0,0,1,0,0,2,0,57,0,0,3,0,0,0.0,67,1,0,1,0,0,6,1,1,15500.0,0,13,0
4599,1450,3,0,0,11500.0,1,0,1,0,2019,1,3000,0,750,0,0,0,0,2,1,0,0,0,0,0,0,0,143,1,1,4,0,0,0.0,66,1,0,1,0,0,0,0,0,11500.0,0,7,0
4600,3089,3,0,0,26500.0,0,0,0,0,2016,1,3000,1,750,1,0,1,0,8,1,0,0,2,0,0,0,0,74,0,0,19,0,0,0.0,49,0,1,1,1,0,0,0,0,26500.0,1,22,0
4601,3104,3,0,0,8000.0,0,0,1,0,2012,2,2400,1,750,3,0,1,0,2,1,0,0,0,0,0,1,0,118,0,0,9,0,0,0.0,52,0,0,1,1,0,5,0,1,8000.0,0,14,0
4602,3106,3,0,3,34500.0,1,0,0,0,2017,3,2850,1,750,0,0,0,0,7,1,1,1,2,0,0,1,0,112,0,0,15,0,0,5000.0,53,1,0,1,0,0,0,0,1,39500.0,0,7,0
4603,1473,4,0,1,13500.0,1,0,1,1,2018,2,3000,1,750,1,0,0,0,6,1,0,0,0,0,0,2,1,117,0,0,19,0,0,25000.0,51,0,0,1,0,0,2,0,0,38500.0,0,12,0
4604,4769,1,0,0,15500.0,1,0,0,0,2015,2,3000,0,750,1,0,1,0,8,3,1,1,1,0,0,1,0,34,1,0,31,0,0,0.0,37,0,0,1,0,0,5,0,0,15500.0,1,5,0
4605,4776,1,0,0,18000.0,0,0,1,0,2017,1,3000,1,750,0,0,1,0,7,1,0,0,0,0,0,0,0,133,0,0,2,0,0,0.0,51,0,0,1,0,0,1,0,1,18000.0,0,7,1
4606,1483,3,0,3,24500.0,1,0,0,0,2013,2,3000,1,750,0,0,0,0,11,1,0,0,2,0,0,0,1,157,0,1,21,0,0,3000.0,41,0,1,1,0,0,3,0,0,27500.0,0,8,0
4607,4780,3,1,0,4000.0,0,1,1,0,2016,1,2800,1,750,0,0,0,0,7,1,0,0,0,0,1,0,0,63,0,0,2,0,0,0.0,29,0,0,0,0,0,1,0,1,4000.0,0,8,0
4608,3123,1,0,0,8000.0,1,0,1,0,2020,2,3000,0,750,1,0,0,0,4,1,0,0,0,0,0,0,0,182,1,0,19,0,0,0.0,61,1,0,1,0,0,4,0,1,8000.0,0,2,0
4609,1491,3,0,0,21500.0,1,0,0,0,2018,1,3000,0,750,0,0,1,0,1,1,0,1,1,0,0,0,0,175,1,0,16,0,0,0.0,64,0,0,1,0,0,2,0,1,21500.0,0,11,0
4610,4788,3,0,0,13000.0,0,0,1,0,2016,2,3000,1,750,1,0,0,0,3,1,0,0,0,0,0,1,1,83,0,0,8,0,0,0.0,49,0,0,1,0,0,4,0,1,13000.0,0,18,1
4611,3131,3,1,0,9000.0,0,1,0,0,2013,1,3000,1,750,2,0,0,0,11,1,0,1,0,0,1,0,0,141,0,0,20,0,0,0.0,42,0,0,0,0,0,2,0,1,9000.0,0,17,0
4612,3140,1,1,0,14500.0,0,1,0,0,2014,1,3000,0,750,2,0,0,0,12,1,1,1,0,0,1,0,0,78,1,0,13,0,1,0.0,41,0,0,0,0,0,4,0,0,14500.0,0,11,0
4613,4800,3,0,0,20000.0,1,0,1,0,2017,1,3000,1,750,0,0,0,0,5,1,0,0,0,0,0,0,0,149,0,0,15,0,0,0.0,67,1,0,1,0,0,2,0,1,20000.0,0,3,0
4614,1514,2,0,0,15000.0,1,0,0,0,2016,3,3000,1,750,0,0,0,0,7,1,1,1,0,0,0,2,0,32,0,0,16,0,0,0.0,30,1,0,1,0,0,1,0,1,15000.0,0,11,0
4615,3160,4,1,0,10000.0,0,1,0,0,2015,1,3000,1,750,2,0,0,0,10,4,0,1,0,0,1,1,0,18,0,0,9,0,0,0.0,45,0,0,0,0,1,2,0,1,10000.0,0,12,0
4616,3163,3,0,0,8000.0,1,0,1,0,2015,2,3000,1,750,1,0,1,0,6,1,0,0,0,0,0,4,0,64,0,0,4,0,0,0.0,64,0,0,1,0,0,1,0,1,8000.0,0,11,0
4617,3168,1,0,0,4000.0,1,0,1,0,2014,2,3000,1,750,2,0,1,0,5,3,0,0,0,0,0,1,0,47,0,0,28,0,0,0.0,32,0,0,1,0,1,1,0,1,4000.0,0,15,0
4618,4834,4,0,0,9500.0,1,0,1,0,2018,2,3000,1,750,1,0,1,0,9,1,0,0,0,0,0,1,0,71,0,1,25,0,0,0.0,54,0,0,1,0,0,2,0,0,9500.0,0,12,0
4619,3175,3,1,0,11000.0,0,1,0,0,2016,1,3000,1,750,0,0,0,0,5,1,0,1,0,0,1,0,0,253,0,0,29,0,0,0.0,47,0,0,0,0,0,2,0,1,11000.0,0,13,0
4620,1538,3,0,0,17500.0,1,0,0,0,2015,2,2700,0,750,0,0,1,0,4,2,1,1,1,0,0,1,0,39,1,1,11,0,0,0.0,62,0,0,1,0,0,3,0,0,17500.0,0,16,0
4621,3177,3,0,0,12000.0,1,0,0,0,2018,3,2650,1,750,0,0,0,0,1,1,1,1,0,0,0,2,1,87,0,0,12,0,0,0.0,42,0,0,1,0,0,5,0,1,12000.0,0,15,0
4622,1540,4,0,1,31000.0,1,0,0,0,2016,2,3000,1,750,0,0,1,0,11,4,1,1,2,0,0,0,0,16,0,0,7,0,0,15000.0,26,0,0,1,0,0,3,0,1,46000.0,0,9,0
4623,3181,3,0,1,10500.0,1,0,0,0,2013,1,3000,0,750,0,0,0,0,12,1,0,1,1,0,0,0,0,110,1,0,9,0,0,15000.0,30,1,0,1,0,0,0,0,1,25500.0,0,9,0
4624,1547,2,1,0,13000.0,0,1,0,0,2017,1,2900,1,750,1,0,0,0,12,3,0,1,0,0,1,0,0,3,0,0,23,0,0,0.0,31,0,0,0,0,0,0,0,1,13000.0,0,16,0
4625,1551,3,0,0,14000.0,1,0,1,0,2018,1,3000,1,750,0,0,1,0,9,1,0,0,0,0,0,0,0,152,0,0,5,0,0,0.0,72,0,0,1,0,0,3,0,1,14000.0,0,6,0
4626,3187,3,0,0,14500.0,1,0,1,0,2017,2,3000,1,750,3,0,0,0,2,1,0,0,0,0,0,0,1,229,0,0,25,0,0,0.0,48,0,0,1,0,0,0,0,1,14500.0,0,19,0
4627,3199,1,0,1,19500.0,0,0,0,0,2018,2,2900,1,750,2,0,0,0,3,5,1,1,1,0,0,1,0,9,0,0,18,0,0,17500.0,28,1,0,1,0,0,0,0,1,37000.0,0,4,1
4628,1566,2,0,0,10000.0,0,0,0,0,2014,3,3000,0,750,1,1,1,0,9,1,1,1,0,0,0,1,0,69,1,0,28,0,0,0.0,46,0,0,1,0,0,5,0,1,10000.0,0,6,0
4629,4838,4,0,1,33500.0,1,0,0,0,2016,2,3000,0,750,2,0,1,0,10,1,0,0,2,0,0,0,0,155,1,1,26,0,0,7000.0,56,0,1,1,0,0,5,0,0,40500.0,0,11,0
4630,3204,1,0,0,20500.0,1,0,0,0,2012,2,2650,1,800,2,0,0,0,12,1,1,1,1,0,0,0,0,283,0,0,14,0,0,0.0,70,1,0,1,0,0,5,0,1,20500.0,0,3,0
4631,3206,3,0,0,15500.0,1,0,0,0,2020,1,3000,0,750,3,0,0,0,12,1,0,1,1,1,0,0,1,180,1,0,15,0,0,0.0,33,0,0,1,0,0,6,0,1,15500.0,0,6,0
4632,4845,4,0,1,16500.0,1,0,0,0,2016,2,3000,1,750,1,0,0,0,11,2,1,1,1,0,0,0,0,58,0,0,18,0,0,6000.0,50,1,0,1,0,0,0,0,1,22500.0,0,14,0
4633,3215,4,1,0,6500.0,0,1,0,0,2004,1,2650,1,750,0,0,0,0,8,1,0,1,0,0,1,1,0,155,0,0,26,0,0,0.0,37,0,0,0,0,0,0,0,1,6500.0,0,8,0
4634,1585,1,0,1,23000.0,0,0,0,0,2015,3,2600,1,750,0,0,1,0,12,1,1,1,2,0,0,2,0,150,0,1,17,0,0,15000.0,70,0,0,1,0,0,1,0,0,38000.0,0,19,1
4635,4857,4,0,0,22000.0,1,0,0,0,2019,2,3000,1,750,1,0,0,0,12,1,1,1,1,0,0,0,0,73,0,0,17,0,0,0.0,29,1,0,1,0,0,1,0,1,22000.0,0,11,0
4636,3231,3,0,0,22000.0,1,0,0,0,2018,1,3000,1,750,2,0,1,0,11,4,0,1,1,0,0,0,0,3,0,0,21,0,0,0.0,48,0,0,1,0,0,3,0,1,22000.0,0,0,0
4637,3236,3,0,0,10500.0,1,0,1,0,2017,2,3000,1,750,1,0,1,0,5,1,0,0,0,0,0,0,0,68,0,0,8,0,1,0.0,26,0,0,1,0,0,2,0,0,10500.0,0,16,0
4638,1606,0,1,0,10500.0,0,1,0,0,2013,1,3000,1,750,0,0,0,0,3,1,0,1,0,0,1,0,0,63,0,0,21,0,0,0.0,35,0,0,0,0,0,3,0,1,10500.0,0,16,0
4639,3245,1,1,0,5000.0,0,1,1,0,2013,1,3000,1,750,2,0,0,0,10,3,0,0,0,0,1,0,0,16,0,0,17,0,0,0.0,19,0,0,0,0,0,3,0,1,5000.0,0,10,0
4640,4882,3,0,1,37500.0,1,0,0,0,2018,2,3000,1,800,2,0,0,0,3,1,1,1,2,0,0,1,0,3,0,0,21,0,0,16500.0,43,1,0,1,0,0,3,0,0,54000.0,1,6,0
4641,3248,1,0,1,33000.0,1,0,0,0,2017,3,2950,1,750,2,0,0,0,3,1,1,1,2,0,0,0,0,92,0,0,18,0,0,3500.0,36,1,0,1,0,0,0,0,0,36500.0,1,18,0
4642,1616,4,0,4,33500.0,1,0,0,0,2017,3,3000,1,750,0,0,1,0,2,1,1,1,2,0,0,2,0,123,0,0,6,0,0,13500.0,38,0,0,1,0,0,2,0,1,47000.0,0,16,0
4643,4890,3,0,1,11500.0,1,0,0,0,2013,2,2500,1,750,0,0,0,0,1,1,0,1,1,0,0,0,0,176,0,0,29,0,0,15000.0,61,1,0,1,0,0,1,0,1,26500.0,0,18,0
4644,3259,3,0,0,7500.0,1,0,1,0,2019,1,3000,1,750,1,0,0,0,7,1,0,0,0,0,0,0,0,87,0,0,2,0,0,0.0,54,1,0,1,0,0,1,0,1,7500.0,0,6,0
4645,3260,3,0,0,43000.0,1,0,0,0,2020,4,3000,0,750,1,0,0,0,7,3,1,1,2,0,0,2,0,13,1,0,7,0,0,0.0,40,1,0,1,0,0,6,0,1,43000.0,0,17,0
4646,4899,3,0,1,39500.0,0,0,0,0,2019,3,3000,0,750,0,1,0,0,6,1,1,1,2,0,0,1,0,165,1,0,17,0,0,15000.0,41,1,0,1,0,0,0,0,1,54500.0,0,16,0
4647,4916,2,0,0,8500.0,1,0,0,0,2020,2,3000,1,750,1,0,1,0,4,1,0,1,0,0,0,0,0,76,0,0,23,0,0,0.0,47,0,0,1,0,0,1,0,1,8500.0,0,10,0
4648,4923,4,0,1,12000.0,1,0,1,0,2015,2,3000,0,750,2,0,0,0,3,3,0,0,0,0,0,0,1,16,1,0,9,0,0,29500.0,39,0,0,1,0,0,5,0,1,41500.0,0,8,0
4649,3290,3,0,0,11000.0,1,0,1,0,2019,2,3000,0,750,3,0,0,0,9,1,0,0,0,0,0,1,1,74,1,0,23,0,0,0.0,29,0,0,1,0,0,0,0,1,11000.0,0,13,0
4650,1652,4,0,0,7500.0,1,0,1,0,2018,2,3000,0,750,0,0,0,0,1,2,0,0,0,0,0,0,0,28,1,1,31,0,0,0.0,37,1,0,1,0,0,3,0,0,7500.0,0,11,0
4651,1654,3,0,0,15000.0,0,0,0,0,2015,3,2900,1,750,1,0,0,0,1,1,1,1,1,0,0,3,0,114,0,0,18,0,0,0.0,43,1,0,1,0,0,4,0,1,15000.0,0,13,1
4652,1659,2,0,1,30500.0,0,0,0,0,2016,2,3000,0,750,0,0,0,0,3,1,0,0,2,0,0,0,0,65,1,0,8,0,0,11500.0,31,1,1,1,0,0,4,0,1,42000.0,0,15,1
4653,3301,2,0,2,22000.0,0,0,0,0,2015,2,2800,1,750,1,0,0,0,6,1,0,1,1,0,0,2,0,99,0,0,9,0,0,5000.0,50,1,0,1,1,0,6,0,1,27000.0,0,7,0
4654,3302,3,0,0,19000.0,1,0,0,0,2017,2,3000,1,750,3,0,0,0,9,1,1,1,0,0,0,3,0,131,0,0,25,1,0,0.0,48,1,0,1,0,0,2,0,0,19000.0,0,16,0
4655,4935,2,0,0,1000.0,1,0,1,0,2019,2,3000,1,750,0,0,0,0,2,1,0,0,0,0,0,0,1,110,0,1,5,0,0,0.0,48,0,0,1,0,0,1,0,0,1000.0,0,16,0
4656,3324,1,0,0,13000.0,1,0,0,0,2012,2,2550,1,750,2,0,0,0,12,1,0,1,1,0,0,0,1,60,0,0,18,0,0,0.0,29,0,0,1,0,0,2,0,0,13000.0,1,5,0
4657,3325,3,0,0,3000.0,1,0,0,0,2013,3,2600,1,750,0,0,0,0,1,1,1,1,0,0,0,3,0,55,0,0,3,0,0,0.0,48,1,0,1,0,0,3,0,1,3000.0,0,12,0
4658,4949,1,0,0,26500.0,1,0,0,0,2012,1,2850,0,750,3,0,0,0,10,4,0,0,2,0,0,0,0,19,1,0,28,0,0,0.0,22,1,1,1,0,0,0,0,1,26500.0,0,12,0
4659,4957,3,0,0,10500.0,1,0,1,0,2018,2,3000,1,750,2,0,0,0,12,1,0,0,0,1,0,0,0,10,0,0,22,0,1,0.0,20,1,0,1,0,0,6,0,0,10500.0,0,1,0
4660,4961,1,0,0,18500.0,1,0,0,0,2017,3,3000,0,750,2,0,0,0,11,1,1,1,1,0,0,0,0,80,1,0,15,0,0,0.0,26,1,0,1,0,0,4,0,1,18500.0,0,13,0
4661,4981,2,0,0,12500.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,12,1,1,1,1,0,0,0,0,100,0,1,13,0,0,0.0,51,1,0,1,0,0,4,0,0,12500.0,0,17,0
4662,4989,4,1,0,7000.0,0,1,0,0,2016,1,2850,1,750,2,0,0,0,11,1,0,1,0,0,1,0,0,103,0,0,8,0,0,0.0,57,0,0,0,0,0,4,0,1,7000.0,0,10,0
4663,7,1,0,0,8500.0,1,0,0,0,2016,2,3000,1,750,2,0,0,0,6,1,0,1,0,0,0,1,0,164,0,0,2,0,0,0.0,59,1,0,1,0,0,6,0,1,8500.0,0,9,0
4664,11,4,0,0,17500.0,0,0,0,0,2019,2,2700,1,750,1,0,0,0,2,1,1,1,1,0,0,1,0,89,0,0,11,0,0,0.0,35,1,0,1,0,1,0,0,1,17500.0,0,5,1
4665,3338,1,0,4,39000.0,1,0,0,0,2020,3,3000,1,750,0,0,1,0,4,1,1,1,2,0,0,1,0,64,0,0,26,0,0,10000.0,53,0,0,1,0,0,4,0,1,49000.0,0,5,0
4666,15,1,0,1,6500.0,1,0,1,0,2015,2,3000,1,750,2,0,0,0,6,3,0,0,0,0,0,0,0,28,0,0,11,1,0,14500.0,50,1,0,1,0,0,1,0,0,21000.0,0,15,0
4667,3349,3,0,0,20500.0,1,0,1,0,2019,2,2900,0,750,0,0,0,0,1,4,0,0,0,0,0,0,0,6,1,0,28,0,0,0.0,29,1,0,1,0,0,0,0,1,20500.0,0,9,0
4668,1693,3,0,1,34500.0,0,0,0,0,2015,1,3000,1,750,0,0,0,0,12,1,0,0,2,0,0,0,1,114,0,0,6,0,0,8000.0,59,0,1,1,0,0,4,0,1,42500.0,0,17,1
4669,37,3,1,0,14000.0,0,1,0,0,2016,1,3000,1,750,2,0,0,0,9,4,0,1,0,0,1,0,0,33,0,0,13,0,0,0.0,30,0,0,0,0,1,4,0,1,14000.0,0,11,0
4670,42,2,0,0,4000.0,0,0,1,0,2017,2,2750,1,750,0,1,1,0,3,1,0,0,0,0,0,1,0,83,0,1,21,0,0,0.0,36,0,0,1,0,1,3,0,0,4000.0,0,15,0
4671,47,3,0,0,13000.0,1,0,1,0,2020,1,3000,1,750,0,0,0,0,2,3,0,0,0,0,0,0,1,12,0,0,3,0,0,0.0,27,0,0,1,0,0,6,0,1,13000.0,0,12,0
4672,3373,1,0,0,13000.0,1,0,1,0,2015,1,2900,0,750,1,0,1,0,5,5,0,0,0,0,0,0,0,8,1,0,12,0,0,0.0,50,0,0,1,0,0,6,0,0,13000.0,1,17,0
4673,1721,4,0,1,17000.0,1,0,0,0,2020,2,2900,1,750,0,0,0,0,3,1,0,1,1,0,0,1,0,284,0,0,12,0,0,14000.0,71,1,0,1,0,0,1,0,1,31000.0,0,12,0
4674,1723,4,0,2,17500.0,1,0,0,0,2013,2,3000,1,750,2,0,0,0,7,1,0,1,1,0,0,1,0,195,0,0,21,0,0,23500.0,48,1,0,1,0,0,6,0,0,41000.0,1,7,0
4675,3382,3,0,1,27500.0,1,0,0,0,2016,3,3000,1,750,0,0,0,0,3,1,1,1,2,0,0,0,0,188,0,0,13,0,0,3500.0,73,1,0,1,0,0,2,0,1,31000.0,0,3,0
4676,3392,3,0,0,36000.0,1,0,0,0,2018,2,2850,0,750,2,0,0,0,1,1,0,0,2,0,0,0,0,272,1,0,3,0,0,0.0,59,1,1,1,0,0,3,0,0,36000.0,1,6,0
4677,69,4,0,0,14500.0,1,0,1,0,2017,2,3000,1,750,2,0,1,0,10,1,0,0,0,0,0,0,0,80,0,0,25,0,1,0.0,40,0,0,1,0,0,4,0,0,14500.0,0,13,0
4678,1748,3,0,0,7000.0,1,0,0,0,2020,2,3000,0,750,0,0,0,0,10,1,0,1,0,0,0,1,1,136,1,0,12,0,0,0.0,38,0,0,1,0,0,5,0,1,7000.0,0,10,0
4679,86,3,0,0,11500.0,1,0,1,0,2015,2,3000,1,750,2,0,0,0,6,1,0,0,0,0,0,4,0,120,0,0,17,0,0,0.0,44,1,0,1,0,0,0,0,1,11500.0,0,0,0
4680,3414,0,0,2,35000.0,1,0,0,0,2015,2,2850,0,750,3,0,0,0,4,1,1,1,2,0,0,2,0,93,1,0,9,0,0,48000.0,30,1,0,1,0,0,1,0,1,83000.0,0,19,0
4681,93,3,0,1,36000.0,1,0,0,0,2017,3,3000,1,750,2,0,1,0,9,1,1,1,2,0,0,1,0,76,0,0,16,0,0,30000.0,47,0,0,1,0,0,0,0,0,66000.0,1,17,0
4682,3428,3,0,0,37000.0,1,0,0,1,2017,4,3000,1,750,1,0,0,0,7,1,1,1,2,0,0,2,1,484,0,0,17,0,0,0.0,59,0,0,1,0,0,2,0,0,37000.0,0,12,0
4683,123,4,1,0,1000.0,0,1,0,0,2011,1,3000,1,750,2,0,0,0,7,1,0,1,0,0,1,0,0,179,0,1,26,0,0,0.0,48,0,0,0,0,0,4,0,0,1000.0,0,20,0
4684,1788,3,0,2,18500.0,1,0,0,0,2018,4,3000,1,750,0,0,0,0,4,2,1,1,1,0,0,1,0,42,0,0,17,0,0,5500.0,23,1,0,1,0,0,2,0,1,24000.0,0,8,0
4685,125,2,0,0,14500.0,0,1,0,0,2016,1,3000,1,750,0,0,0,1,8,1,0,1,1,0,1,1,0,135,0,0,9,0,0,0.0,60,0,0,0,0,0,4,0,1,14500.0,0,0,0
