fraud,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
0,1,0,1,24284.98711281337,0,0,0,0,2017,2,2980,0,750,0,0,0,0,2,2,0,0,1,0,0,2,0,71,1,0,19,0,0,9607.506443593315,28,0,0,1,0,0,0,0,33892.49355640668,0,13,0
0,3,0,0,28000.0,1,0,0,0,2013,1,3000,0,750,1,0,0,0,7,1,0,0,2,0,0,0,0,73,1,0,8,0,0,0.0,54,0,0,1,0,2,0,0,28000.0,0,11,0
0,4,0,0,11500.0,1,0,0,0,2016,2,3000,0,750,0,0,0,0,9,1,0,0,0,0,0,0,0,120,1,0,21,0,0,0.0,39,1,0,1,0,6,0,1,11500.0,0,9,0
0,3,0,0,8000.0,1,0,0,0,2013,1,3000,0,750,1,0,0,0,1,1,0,1,1,0,0,0,0,164,1,0,13,0,0,0.0,43,1,0,1,0,2,0,0,8000.0,0,7,0
0,3,0,2,47500.0,1,0,0,0,2019,2,2965,0,750,0,0,0,0,8,1,1,1,2,0,0,1,0,92,1,0,19,0,0,10322.400373695984,50,0,0,1,0,4,0,1,57822.400373695986,0,11,0
0,1,0,2,24639.877602810797,1,0,0,0,2010,3,2951,0,750,0,0,0,0,5,1,1,1,2,0,0,3,0,122,1,0,19,0,0,15430.061198594602,49,0,0,1,0,2,0,0,40069.9388014054,0,3,0
0,3,0,2,12348.882416700124,0,0,0,0,2015,4,3000,0,750,1,0,0,0,10,1,0,1,1,0,0,3,0,141,1,0,5,0,0,50880.5960444266,39,0,0,0,0,2,0,0,63229.478461126724,0,15,0
0,3,0,0,13500.0,0,0,0,0,2016,1,2457,0,750,1,0,0,0,2,1,0,0,0,0,0,0,0,139,1,0,11,0,0,0.0,68,0,0,0,0,1,0,0,13500.0,0,14,0
0,1,0,0,20000.0,0,0,0,0,2015,2,2975,0,750,1,0,0,0,7,1,0,1,1,0,0,0,0,95,1,0,23,0,0,0.0,31,0,0,1,0,0,0,1,20000.0,0,15,0
0,2,0,1,43290.13964316365,1,0,0,0,2019,2,2952,0,750,0,0,0,0,1,1,0,1,2,0,0,0,1,191,1,0,12,0,0,3367.255624463612,42,0,0,1,0,0,0,1,46657.39526762726,0,12,0
0,3,0,0,9000.0,0,0,0,0,2019,1,3000,0,750,0,0,0,0,3,1,0,0,0,0,0,1,0,118,1,0,6,0,0,0.0,44,0,0,0,0,0,0,0,9000.0,0,13,0
0,1,0,1,6606.699253862828,0,0,0,0,2013,1,2997,0,750,2,0,0,0,9,1,0,1,1,0,0,0,0,246,1,0,15,0,0,53946.65037306859,46,0,0,0,0,2,0,0,60553.34962693141,0,18,0
0,1,0,0,24000.0,0,0,0,0,2016,1,3000,0,750,1,0,0,0,2,2,0,1,1,0,0,0,0,26,1,0,5,0,0,0.0,59,0,0,0,0,0,0,1,24000.0,0,6,0
0,3,0,1,32251.667769822965,1,0,0,0,2015,3,2900,0,750,1,0,0,0,6,1,1,1,2,0,0,3,0,186,1,0,10,0,0,4247.22038362839,57,1,0,1,0,2,0,1,36498.88815345136,0,18,0
0,3,0,0,10500.0,0,0,0,0,2015,2,3000,0,750,0,0,0,0,10,1,0,0,0,0,0,0,0,82,1,0,14,0,0,0.0,44,0,0,1,0,2,0,0,10500.0,0,7,0
0,1,0,1,34607.39491163231,1,0,0,0,2018,2,3000,0,750,2,0,0,0,9,1,1,1,2,0,0,0,0,143,1,0,20,0,0,30000.0,54,0,0,1,0,3,0,0,64607.39491163231,0,10,0
0,4,0,0,9500.0,0,0,0,0,2014,3,3000,0,750,1,0,0,0,8,1,1,1,1,0,0,1,0,138,1,0,17,0,0,0.0,39,1,0,1,0,3,0,0,9500.0,0,11,0
0,3,0,0,12500.0,1,0,0,0,2015,1,3000,0,750,2,0,0,0,2,1,0,1,0,0,0,0,0,131,1,0,7,0,0,0.0,65,0,0,1,0,2,0,1,12500.0,0,12,0
0,3,0,0,18000.0,0,0,0,0,2018,2,3000,0,750,1,0,0,0,2,2,1,1,1,0,0,1,0,37,1,0,24,0,0,0.0,47,1,0,1,0,0,0,0,18000.0,0,12,0
0,3,0,1,32223.432534922933,1,0,0,0,2014,2,3000,0,750,0,0,0,0,8,1,0,0,2,0,0,0,0,150,1,0,13,0,0,7758.855821692356,51,0,0,1,0,3,0,1,39982.28835661529,0,7,0
0,1,0,0,9500.0,0,0,0,0,2014,2,3000,0,750,0,0,0,0,10,1,0,1,0,0,0,2,0,44,1,0,21,0,0,0.0,37,0,0,0,0,4,0,1,9500.0,0,9,0
0,2,0,0,13000.0,0,0,1,0,2017,2,2882,0,750,1,0,0,0,2,2,0,0,0,0,0,1,0,26,1,0,13,0,0,0.0,49,0,0,1,0,2,0,0,13000.0,0,11,0
0,2,0,0,37983.39844560432,0,0,0,0,2018,3,2661,0,750,2,0,0,0,7,1,1,1,2,0,0,2,0,236,1,0,15,0,0,0.0,57,0,0,1,0,3,0,0,37983.39844560432,0,15,0
0,2,0,2,34882.13225426747,1,0,0,0,2018,3,3000,0,750,0,0,0,0,4,1,1,1,2,0,0,1,0,98,1,0,23,0,0,3421.4215028449794,28,1,0,1,0,2,0,0,38303.55375711245,0,10,0
0,1,0,0,15500.0,0,0,0,0,2018,1,3000,0,750,1,0,0,0,4,1,0,1,1,0,0,0,0,62,1,0,18,0,0,0.0,37,0,0,1,0,1,0,1,15500.0,0,4,0
0,2,0,0,8000.0,1,0,1,0,2008,1,3000,0,750,0,0,0,0,7,1,0,0,0,0,0,0,0,51,1,0,23,0,0,0.0,24,0,0,1,0,3,0,0,8000.0,0,7,0
0,1,0,0,11000.0,0,0,1,0,2011,1,3000,0,750,0,0,0,0,8,1,0,0,0,0,0,0,0,184,1,0,23,0,0,0.0,61,1,0,1,0,1,0,0,11000.0,0,7,0
0,4,0,0,13000.0,1,0,0,0,2016,2,2937,0,750,0,0,0,0,10,1,0,1,1,0,0,2,0,250,1,0,19,0,0,0.0,56,0,0,1,0,1,0,0,13000.0,0,19,0
0,3,0,1,14300.586699109082,1,0,0,0,2018,3,3000,0,750,2,0,0,0,11,1,0,0,0,0,0,3,0,132,1,0,15,0,0,15398.826601781835,47,0,0,1,0,3,0,1,29699.413300890916,0,9,0
0,3,0,0,15500.0,0,0,0,0,2014,1,3000,0,750,2,0,0,0,8,1,0,1,1,0,0,0,0,60,1,0,9,0,0,0.0,39,0,0,0,0,0,0,0,15500.0,0,1,0
0,1,0,1,6248.776126611396,0,0,0,0,2013,1,3000,0,750,3,0,0,0,8,1,0,1,1,0,0,0,0,219,1,0,17,0,0,55423.60194920209,45,0,0,0,0,2,0,0,61672.37807581349,0,17,0
0,1,0,0,39209.1356806688,1,0,0,0,2018,3,2910,0,750,0,0,0,0,9,1,1,1,2,0,0,0,0,135,1,0,26,0,0,3134.012558829599,47,0,0,1,0,2,0,0,42343.1482394984,0,16,0
0,1,0,0,14000.0,1,0,0,0,2018,1,2963,0,750,0,0,0,0,11,1,0,0,0,0,0,0,1,58,1,0,8,0,0,0.0,59,0,0,1,0,0,0,1,14000.0,0,12,0
0,1,0,0,19000.0,0,0,0,0,2018,1,2985,0,750,1,0,0,0,3,1,0,0,0,0,0,1,0,65,1,0,23,0,0,0.0,39,0,0,0,0,2,0,0,19000.0,0,13,0
0,1,0,1,12015.793072412822,1,0,0,0,2015,3,2854,0,750,1,0,0,0,2,1,0,1,1,0,0,3,0,222,1,0,23,0,0,9015.793072412822,62,1,0,1,0,4,0,0,21031.586144825644,0,7,0
0,1,0,2,24627.57550751262,1,0,0,0,2010,3,3000,0,750,0,0,0,0,5,1,1,1,2,0,0,3,0,109,1,0,19,0,0,15468.106123121845,50,0,0,1,0,3,0,0,40095.68163063446,0,3,0
0,1,0,0,20000.0,1,0,0,0,2018,2,3000,0,750,0,0,0,0,4,1,0,0,0,0,0,0,1,127,1,0,13,0,0,0.0,37,0,0,1,0,1,0,1,20000.0,0,2,0
0,2,0,0,5000.0,0,0,0,0,2009,2,3000,0,750,1,0,0,0,6,1,0,0,0,0,0,0,0,132,1,0,13,0,0,0.0,62,0,0,1,0,3,0,0,5000.0,0,12,0
0,2,0,0,19500.0,0,0,0,0,2018,1,2829,0,750,0,0,0,0,7,1,0,1,0,0,0,1,0,116,1,0,7,0,0,0.0,51,0,0,0,0,1,0,1,19500.0,0,8,0
0,3,0,0,17500.0,0,0,0,0,2019,1,3000,0,750,0,0,0,0,1,1,0,1,1,0,0,0,0,105,1,0,29,0,0,0.0,59,0,0,0,0,1,0,1,17500.0,0,3,0
0,3,0,0,14000.0,0,0,0,0,2016,1,3000,0,750,0,0,0,0,4,1,0,0,0,0,0,0,0,60,1,0,13,0,0,0.0,52,0,0,0,0,3,0,0,14000.0,0,18,0
0,3,0,0,25500.0,1,0,0,0,2016,2,2980,0,750,1,0,0,0,7,1,1,1,1,0,0,3,0,42,1,0,17,0,0,0.0,29,1,0,1,0,0,0,1,25500.0,0,10,0
0,2,0,1,28000.0,1,0,0,0,2014,3,2650,0,750,0,0,0,0,9,3,1,1,2,0,0,3,0,55,1,0,6,0,0,990.8247111857909,36,0,0,1,0,3,0,1,28990.824711185793,0,17,0
0,3,0,0,10000.0,0,0,0,0,2015,1,3000,0,750,0,0,0,0,4,1,0,1,0,0,0,0,0,54,1,0,16,0,0,0.0,41,0,0,0,0,3,0,1,10000.0,0,7,0
0,3,0,0,19000.0,0,1,0,0,2017,1,3000,0,750,1,0,0,1,4,1,0,1,1,0,1,1,0,184,1,0,13,0,0,0.0,58,0,0,0,0,4,0,1,19000.0,0,14,0
0,3,0,1,34105.183343939476,1,0,0,0,2017,3,3000,0,750,0,0,0,0,9,1,1,1,2,0,0,1,0,106,1,0,13,0,0,15000.0,42,1,0,1,0,5,0,1,49105.183343939476,0,15,0
0,2,0,0,10500.0,0,0,0,0,2015,1,3000,0,750,2,0,0,0,7,1,0,0,0,0,0,0,0,103,1,0,18,0,0,0.0,39,0,0,0,0,4,0,1,10500.0,0,8,0
0,3,0,0,17500.0,0,0,1,0,2018,1,3000,0,750,0,0,0,0,9,1,0,0,0,0,0,0,0,90,1,0,8,0,0,0.0,43,0,0,1,0,3,0,1,17500.0,0,3,0
0,1,0,0,22000.0,1,0,0,0,2015,2,2753,0,750,1,0,0,0,6,1,0,0,1,0,0,0,0,181,1,0,21,0,0,0.0,51,0,0,1,0,2,0,1,22000.0,0,12,0
0,2,0,0,29321.78884759826,1,0,0,0,2016,1,3000,0,750,1,0,0,0,6,1,0,0,2,0,0,0,0,48,1,0,13,0,0,0.0,56,0,0,1,0,2,0,1,29321.78884759826,0,8,0
0,2,0,0,16000.0,0,0,0,0,2014,1,3000,0,750,1,0,0,0,2,3,0,1,1,0,0,1,0,36,1,0,26,0,0,0.0,39,0,0,0,0,2,0,0,16000.0,0,9,0
0,2,0,0,11000.0,0,0,1,0,2013,2,2932,0,750,0,0,0,0,10,1,0,0,0,0,0,1,0,210,1,0,22,0,0,0.0,68,0,0,1,0,3,0,0,11000.0,0,4,0
0,1,0,0,7500.0,0,0,0,0,2017,1,3000,0,750,1,0,0,0,10,2,0,1,0,0,0,0,0,10,1,0,19,0,0,0.0,20,0,0,0,0,1,0,0,7500.0,0,18,0
0,3,0,0,8500.0,0,0,0,0,2018,1,3000,0,750,1,0,0,0,11,2,0,0,0,0,0,0,0,55,1,0,19,0,0,0.0,48,0,0,0,0,3,0,0,8500.0,0,12,0
0,3,1,0,4500.0,0,1,0,1,2014,1,3000,0,750,1,0,0,0,10,1,0,1,0,0,1,0,0,189,1,0,13,0,0,0.0,40,0,0,0,0,0,0,0,4500.0,0,6,0
0,2,0,0,12500.0,0,0,0,0,2016,1,3000,0,750,1,0,0,0,6,1,0,0,0,0,0,0,0,154,1,0,7,0,0,0.0,61,0,0,0,0,2,0,1,12500.0,0,6,0
0,1,0,0,14500.0,0,0,0,0,2018,2,3000,0,750,0,0,0,0,8,1,0,1,0,0,0,0,0,43,1,0,22,0,0,0.0,62,0,0,1,0,3,0,0,14500.0,0,5,0
0,1,0,0,10000.0,1,0,0,1,2012,1,2639,0,750,1,0,0,0,8,1,0,0,0,0,0,0,0,80,1,0,11,0,0,0.0,39,0,0,1,0,2,0,0,10000.0,0,17,0
0,2,0,0,11500.0,1,0,0,0,2018,2,2748,0,750,1,0,0,0,3,1,0,0,0,0,0,0,0,46,1,0,4,0,0,0.0,33,0,0,1,0,2,0,1,11500.0,0,18,0
0,2,0,0,14500.0,1,0,0,0,2017,2,3000,0,750,1,0,0,0,9,1,0,0,0,0,0,0,0,46,1,0,25,0,0,0.0,55,0,0,1,0,3,0,0,14500.0,0,11,0
0,3,0,0,6000.0,1,0,0,0,2013,2,2740,0,750,0,0,0,0,8,1,0,0,0,0,0,1,0,72,1,0,25,0,0,0.0,39,0,0,1,0,0,0,1,6000.0,0,12,0
0,3,0,0,4500.0,0,0,0,0,2013,1,3000,0,750,1,0,0,0,11,1,0,0,0,0,0,0,0,203,1,0,13,0,0,0.0,48,0,0,0,0,0,0,0,4500.0,0,4,0
0,4,0,0,12000.0,0,0,0,0,2016,2,2582,0,750,1,0,0,0,7,1,0,1,0,0,0,0,0,206,1,0,21,0,0,0.0,46,0,0,0,0,4,0,0,12000.0,0,17,0
0,2,0,0,9500.0,1,0,0,0,2011,2,2824,0,750,2,0,0,0,5,2,1,1,0,0,0,1,0,18,1,0,19,0,0,0.0,40,1,0,1,0,2,0,0,9500.0,1,16,0
0,3,0,0,22000.0,0,0,0,0,2017,1,2694,0,750,0,0,0,0,5,1,0,1,1,0,0,0,0,197,1,0,19,0,0,0.0,42,0,0,0,0,1,0,0,22000.0,0,14,0
0,3,0,0,18000.0,1,0,0,0,2009,3,2342,0,750,2,0,0,0,5,1,1,1,1,0,0,1,0,114,1,0,26,0,0,0.0,64,0,0,1,0,4,0,0,18000.0,0,7,0
0,3,0,0,13000.0,0,0,0,0,2018,1,3000,0,750,2,0,0,0,4,1,0,1,1,0,0,0,0,101,1,0,15,0,0,0.0,53,0,0,0,0,2,0,0,13000.0,0,10,0
0,2,0,0,19000.0,0,0,0,0,2019,1,3000,0,750,2,0,0,0,7,1,0,0,0,0,0,0,0,117,1,0,29,0,0,0.0,44,0,0,0,0,3,0,0,19000.0,0,13,0
0,2,0,0,19500.0,1,0,0,0,2017,2,2997,0,750,0,0,0,0,9,1,0,0,0,0,0,0,0,182,1,0,27,0,0,0.0,74,0,0,1,0,0,0,0,19500.0,0,6,0
0,3,0,0,12000.0,1,0,1,0,2015,2,2750,0,750,0,0,0,0,7,1,0,0,0,0,0,0,0,123,1,0,20,0,0,0.0,65,0,0,1,0,2,0,0,12000.0,0,12,0
0,2,0,0,12000.0,0,0,1,0,2015,1,2609,0,750,0,0,0,0,6,1,0,0,0,0,0,0,0,69,1,0,8,0,0,0.0,58,0,0,0,0,1,0,1,12000.0,0,2,0
0,1,0,0,5000.0,0,0,1,0,2016,1,3000,0,750,0,0,0,0,8,1,0,0,0,0,0,0,0,155,1,0,8,0,0,0.0,43,0,0,1,0,2,0,0,5000.0,0,14,0
0,2,0,0,19500.0,0,0,0,0,2015,1,3000,0,750,0,0,0,0,9,1,0,1,1,0,0,0,0,101,1,0,26,0,0,0.0,28,0,0,0,0,0,0,0,19500.0,0,9,0
0,1,0,0,14000.0,1,0,0,0,2016,1,3000,0,750,1,0,1,0,8,1,0,0,0,0,0,0,0,61,1,0,18,0,0,0.0,32,0,0,1,0,3,0,1,14000.0,0,5,0
0,2,0,2,43211.585557443934,1,0,0,0,2019,2,3000,0,750,0,0,0,0,7,1,0,0,2,0,0,1,0,195,1,0,21,0,0,28886.52433276682,58,1,0,1,0,4,0,1,72098.10989021075,0,15,0
0,3,0,1,39306.065564891025,1,0,0,0,2018,2,3000,0,750,1,0,1,0,8,3,1,1,2,0,0,0,0,6,1,0,19,0,0,12693.934435108975,26,0,0,1,0,0,0,0,52000.0,0,15,0
0,1,0,0,12000.0,0,0,0,0,2016,1,3000,0,763,2,0,0,0,10,1,0,0,0,0,0,1,0,130,1,0,3,0,0,0.0,58,0,0,0,0,5,0,0,12000.0,0,8,0
0,3,0,1,35863.58453488316,0,0,0,0,2014,2,3000,0,750,0,0,0,0,1,1,1,1,2,1,0,0,0,163,1,0,18,0,0,7136.4154651168465,52,0,0,1,0,2,0,1,43000.0,0,8,0
0,3,0,0,9500.0,0,0,0,0,2019,2,2974,0,750,1,0,0,0,9,1,0,0,0,0,0,0,0,53,1,0,7,0,0,0.0,44,0,0,1,0,4,0,0,9500.0,0,7,0
0,3,0,0,9000.0,0,0,1,0,2011,2,3000,0,750,0,0,0,0,8,1,0,0,0,0,0,1,0,116,1,0,23,0,0,0.0,54,1,0,1,0,3,0,1,9000.0,0,6,0
0,2,0,0,15000.0,1,0,0,0,2017,2,3000,0,750,0,0,0,0,3,2,0,0,0,0,0,0,0,27,1,0,11,0,0,0.0,28,0,0,1,0,4,0,0,15000.0,0,12,0
0,3,0,0,9000.0,0,0,0,0,2013,2,3000,0,750,0,0,0,0,6,1,0,0,0,0,0,0,0,122,1,0,17,0,0,0.0,49,1,0,1,0,1,0,1,9000.0,0,13,0
0,3,0,0,14500.0,1,0,0,0,2013,1,3000,0,750,1,0,0,0,4,1,0,0,0,0,0,0,0,147,1,0,16,0,0,0.0,48,0,0,1,0,4,0,1,14500.0,0,6,0
0,2,0,1,16959.89080858752,0,0,0,0,2017,1,3000,0,750,0,0,0,0,10,4,0,1,1,0,0,0,0,30,1,0,25,0,0,9020.05459570624,25,0,0,1,0,1,0,1,25979.945404293758,0,6,0
0,2,0,0,18500.0,0,0,0,0,2017,1,3000,0,750,0,0,0,0,7,1,0,0,0,0,0,0,0,56,1,0,21,0,0,0.0,51,0,0,0,0,1,0,0,18500.0,0,13,0
0,2,0,2,21446.688521430984,1,0,0,0,2015,2,3000,0,750,1,0,0,0,6,1,0,1,1,1,0,1,0,109,1,0,9,0,0,20789.337704286198,56,0,0,1,0,5,0,0,42236.02622571718,0,16,0
0,1,0,0,9000.0,1,0,0,0,2012,2,2871,0,750,3,0,0,0,5,1,1,1,0,0,0,1,0,80,1,0,9,0,0,0.0,50,0,0,1,0,0,0,0,9000.0,0,8,0
0,2,0,0,10000.0,1,0,0,0,2013,2,2722,0,750,0,0,0,0,8,1,0,1,0,0,0,0,0,170,1,0,17,0,0,0.0,65,0,0,1,0,1,0,0,10000.0,0,13,0
0,2,0,0,22000.0,0,0,0,0,2018,2,2926,0,750,0,0,0,0,6,1,0,1,1,0,0,0,0,135,1,0,11,0,0,0.0,34,0,0,0,0,3,0,0,22000.0,0,11,0
0,2,0,1,21816.441904795847,1,0,0,0,2011,2,2974,0,750,2,0,0,0,10,1,0,1,1,0,0,0,0,39,1,0,12,0,0,30063.28838095917,34,0,0,1,0,4,0,0,51879.73028575502,0,15,0
0,2,0,1,25400.70186401126,1,0,0,0,2013,3,2684,0,750,0,0,0,0,3,1,1,1,2,0,0,3,0,210,1,0,19,0,0,15049.64906799437,47,0,0,1,0,1,0,0,40450.35093200563,0,4,0
0,2,0,0,20000.0,0,0,0,0,2017,1,3000,0,750,2,0,0,0,2,1,1,1,1,0,0,1,0,154,1,0,8,0,0,0.0,58,0,0,1,0,4,0,1,20000.0,0,14,0
0,1,0,0,11000.0,1,0,1,0,2014,1,2819,0,750,1,0,0,0,7,1,0,0,0,0,0,1,0,220,1,0,24,0,0,0.0,62,0,0,1,0,3,0,0,11000.0,0,3,0
0,2,0,2,30703.82483570332,0,0,0,0,2016,3,2851,0,750,1,0,0,0,5,2,1,1,2,0,0,1,0,24,1,0,16,0,0,3388.525492890043,39,1,0,1,0,3,0,0,34092.35032859336,0,13,0
0,3,0,0,7000.0,0,0,0,0,2012,2,3000,0,750,0,0,0,0,10,1,1,1,0,0,0,1,0,52,1,0,12,0,0,0.0,28,0,0,1,0,0,0,0,7000.0,0,20,0
0,1,0,0,10500.0,1,0,0,0,2017,1,3000,0,750,1,0,0,0,5,1,0,0,0,0,0,0,0,109,1,0,17,0,0,0.0,39,1,0,1,0,4,0,0,10500.0,0,16,0
0,3,0,0,26500.0,0,0,0,0,2017,1,3000,0,750,1,0,0,0,9,1,0,1,1,0,0,0,0,78,1,0,19,0,0,0.0,47,0,0,0,0,3,0,0,26500.0,0,10,0
0,3,0,0,18000.0,0,0,0,0,2019,2,3000,0,750,1,0,0,0,6,3,1,1,1,0,0,1,0,41,1,0,13,0,0,0.0,33,0,0,1,0,2,0,1,18000.0,0,9,0
0,2,0,2,17866.55651120764,1,0,0,0,2018,2,3000,0,750,0,0,0,0,3,1,0,1,1,0,0,0,0,64,1,0,18,0,0,7366.55651120764,29,0,0,1,0,2,0,1,25233.11302241528,0,14,0
0,2,0,0,16500.0,0,0,0,0,2013,1,2632,0,750,0,0,0,0,7,3,0,1,1,0,0,0,0,40,1,0,6,0,0,0.0,35,0,0,0,0,5,0,0,16500.0,0,6,0
0,3,0,0,32357.912482341046,1,0,0,0,2019,1,2964,0,750,0,0,0,0,4,1,0,0,1,0,0,0,0,297,1,0,8,0,0,0.0,55,0,0,1,0,2,0,1,32357.912482341046,0,14,0
0,1,0,1,37636.13008266257,1,0,0,0,2017,2,2700,0,750,2,0,0,0,10,1,1,1,2,0,0,2,0,56,1,0,14,0,0,51818.06504133128,42,0,0,1,0,3,0,0,89454.19512399385,0,4,0
0,2,0,1,20359.366217740484,0,0,0,0,2016,2,3000,0,750,0,0,0,0,1,1,1,1,1,0,0,0,0,153,1,0,17,0,0,11140.633782259516,54,0,0,1,0,0,0,0,31500.0,0,19,0
0,1,0,0,14000.0,0,0,0,0,2014,2,3000,0,750,1,0,0,0,7,1,0,1,0,0,0,0,0,74,1,0,20,0,0,0.0,30,1,0,1,0,1,0,0,14000.0,0,14,0
0,3,0,0,17000.0,0,0,0,0,2017,2,3000,0,750,0,0,0,0,11,1,0,0,0,0,0,0,0,41,1,0,4,0,0,0.0,28,0,0,1,0,2,0,0,17000.0,0,16,0
0,1,0,0,6500.0,0,0,0,0,2012,1,2795,0,750,2,0,0,0,6,1,0,0,0,0,0,0,0,66,1,0,22,0,0,0.0,30,0,0,0,0,0,0,0,6500.0,0,10,0
0,1,0,0,7000.0,1,0,0,0,2010,1,2800,0,750,1,0,0,0,3,2,0,0,0,0,0,0,1,33,1,0,23,0,0,0.0,36,0,0,1,0,1,0,0,7000.0,0,16,0
0,3,0,1,33484.55571289607,0,0,0,0,2017,2,2876,0,750,0,0,0,0,9,1,0,0,2,0,0,0,0,166,1,0,19,0,0,11000.0,54,0,0,1,0,0,0,0,44484.55571289607,0,11,0
0,1,0,3,33752.76892559682,1,0,0,0,2016,2,3000,0,750,0,0,0,0,7,2,0,0,2,0,0,0,0,65,1,0,21,0,0,5494.462148806354,36,1,0,1,0,1,0,0,39247.23107440318,0,10,0
0,1,0,0,20500.0,1,0,0,0,2015,2,2961,0,750,1,0,0,0,6,1,0,0,1,2,0,1,0,113,1,0,20,0,0,0.0,32,0,0,1,0,4,0,0,20500.0,0,16,0
0,2,0,2,45496.126352488005,1,0,0,0,2019,3,2905,0,750,0,0,0,0,8,1,1,1,2,0,0,1,0,114,1,0,19,0,0,11554.694744997334,54,0,0,1,0,4,0,1,57050.82109748534,0,9,0
0,3,0,0,11500.0,1,0,0,0,2018,1,2827,0,750,2,0,0,0,7,1,0,0,0,0,0,0,0,31,1,0,11,0,0,0.0,28,1,0,1,0,3,0,0,11500.0,0,14,0
0,2,0,0,7500.0,0,0,0,0,2013,2,3000,0,750,0,0,0,0,2,1,0,0,0,0,0,1,0,133,1,0,15,0,0,0.0,45,1,0,1,0,1,0,1,7500.0,0,13,0
0,0,0,1,15000.0,1,0,0,0,2016,2,3000,0,750,0,0,0,0,7,1,1,1,1,0,0,0,0,51,1,0,20,0,0,11296.475425717465,35,1,0,1,0,4,0,1,26296.475425717465,0,9,0
0,2,0,3,21172.952254829954,1,0,0,0,2012,2,2734,0,750,1,0,1,0,7,1,0,0,2,0,0,1,0,40,1,0,23,0,0,6245.285808877534,33,0,0,1,0,5,0,1,27418.23806370749,0,6,0
0,3,0,0,10000.0,0,0,0,0,2017,1,2850,0,750,0,0,0,0,7,2,0,0,0,0,0,0,0,41,1,0,6,0,0,0.0,30,0,0,0,0,4,0,1,10000.0,0,9,0
0,2,0,0,14000.0,0,0,0,0,2018,1,3000,0,750,2,0,0,0,9,1,0,0,0,0,0,0,0,40,1,0,9,0,0,0.0,45,0,0,0,0,2,0,0,14000.0,0,6,0
0,2,0,1,43129.066716350564,0,0,0,0,2020,2,2888,0,750,0,0,0,0,3,1,0,0,2,0,0,0,0,121,1,0,20,0,0,11129.066716350564,57,0,0,1,0,4,0,0,54258.13343270113,0,5,0
0,1,0,0,14500.0,1,0,0,0,2018,2,3000,0,750,0,0,0,0,7,2,0,0,0,0,0,0,0,38,1,0,16,0,0,0.0,34,0,0,1,0,4,0,1,14500.0,0,17,0
0,2,0,0,22000.0,1,0,0,0,2014,2,2662,0,750,0,0,0,0,8,1,0,0,2,0,0,0,0,144,1,0,25,0,0,0.0,37,1,0,1,0,0,0,1,22000.0,0,9,0
0,2,0,0,7500.0,1,0,0,0,2018,1,2977,0,750,2,0,0,0,2,1,0,0,0,0,0,0,0,137,1,0,23,0,0,0.0,43,0,0,1,0,4,0,0,7500.0,0,14,0
0,3,0,0,10500.0,0,0,0,0,2017,1,3000,0,750,1,0,0,0,6,1,0,1,0,0,0,0,0,148,1,0,13,0,0,0.0,57,0,0,0,0,3,0,0,10500.0,0,17,0
0,1,0,0,4000.0,0,0,0,0,2013,1,3000,0,750,0,0,0,0,7,2,0,0,0,0,0,0,0,21,1,0,11,0,0,0.0,27,0,0,0,0,0,0,0,4000.0,0,16,0
0,3,0,0,3500.0,1,0,0,0,2013,2,2977,0,750,0,0,0,0,7,1,0,0,0,0,0,1,0,84,1,0,4,0,0,0.0,41,1,0,1,0,5,0,1,3500.0,0,9,0
0,2,0,0,36236.050463346466,1,0,0,0,2017,2,2961,0,750,0,0,0,0,9,1,0,0,2,0,0,0,0,97,1,0,19,0,0,1909.8738416338401,51,1,0,1,0,3,0,1,38145.924304980304,0,12,0
0,2,0,0,1000.0,0,0,0,0,2003,1,2525,0,750,0,0,0,0,6,1,0,0,0,0,0,0,0,61,1,0,11,0,0,0.0,33,0,0,0,0,0,0,1,1000.0,0,13,0
0,2,0,0,11500.0,1,0,0,0,2011,1,2733,0,750,0,0,0,0,3,1,0,1,0,0,0,0,0,5,1,0,18,0,0,0.0,25,0,0,1,0,0,0,0,11500.0,0,18,0
0,2,0,1,32259.886974278008,1,0,0,0,2016,3,3000,0,750,0,0,0,0,6,1,1,1,2,0,0,2,1,101,1,0,9,0,0,15240.113025721992,61,0,0,1,0,3,0,0,47500.0,0,14,0
0,2,0,0,16000.0,0,0,0,0,2013,1,3000,0,750,0,0,0,0,1,2,0,1,1,0,0,1,0,33,1,0,16,0,0,0.0,40,0,0,0,0,2,0,0,16000.0,0,11,0
0,2,0,1,12927.791585293477,1,0,0,0,2017,2,3000,0,750,2,0,0,0,6,2,0,1,1,0,0,0,0,40,1,0,26,0,0,12743.325048823914,31,1,0,1,0,4,0,1,25671.116634117392,0,7,0
